cep_inicial;cep_final
55640000;55649999
59215000;59216999
11442610;11443000
3829000;3899999
76915000;76915999
65670000;65682999
77685000;77689999
77605000;77609999
75920000;75924999
95960000;95964999
49500001;49511999
86410000;86419999
22740000;22752999
62665000;62669999
63630000;63634999
62670000;62679999
61637101;61699999
11086002;11086009
11573900;11599999
45345000;45349999
14830000;14834999
23890000;23899999
49540000;49549999
79200000;79200973
28155000;28155999
38220001;38229999
65928000;65928999
20260000;20299999
6550000;6599999
40720277;40720695
11461091;11461119
20400000;20499999
42700000;42799999
57930000;57930999
11450530;11451350
95930000;95932999
64645000;64649999
64725000;64727999
64528000;64529999
85195000;85199999
59162000;59163999
29342000;29344999
99770000;99789999
65378000;65389999
13053900;13054755
55510000;55514999
57670000;57670999
55825000;55834999
49980000;49984999
85988000;85989999
96910000;96919999
38910000;38929999
35109501;35109999
95325000;95329999
85888000;85889999
37965000;37967999
97753000;97754999
35393000;35397999
59140001;59161999
18255000;18259999
15910001;15919999
95695000;95699999
49630000;49639999
78635000;78635999
36913000;36917999
62965000;62969999
35119470;35119600
68880000;68889999
17700000;17709999
36959000;36959999
88780000;88789999
45285001;45289999
35248000;35248999
11330100;11330180
58339000;58339999
69975000;69979999
11462541;11462584
59565000;59569999
17720000;17729999
11700001;11716999
65714000;65714999
87400000;87429999
97250000;97279999
55860000;55860999
11089070;11089240
87820000;87829999
36440000;36449999
58745000;58747999
57480000;57489999
95390000;95399999
41300018;41300018
75000001;75159999
39380000;39386999
65580000;65584999
64638000;64639999
5400000;5499999
64280000;64280999
44880000;44884999
57945000;57949999
96530000;96534999
99955000;99959999
62430000;62449999
38240000;38240000
62170000;62179999
63250000;63259999
65929000;65937999
95670001;95679999
64411000;64414999
5363000;5396999
18000000;18109999
36250000;36254999
1400000;1499999
48460000;48469999
11463451;11469999
14850000;14859969
28400000;28400999
11089062;11089069
44230000;44244999
35490000;35491999
12990000;12994999
87500000;87524999
3930000;3949969
75550000;75554999
14825000;14829999
13720000;13729999
55715000;55719999
89196000;89197999
63340000;63359999
4338000;4338969
34735056;34799999
2000000;2099999
78453000;78454999
35382000;35382999
49150000;49169999
55125000;55125999
29375000;29379999
77970000;77979999
75980000;76139999
75660000;75664999
77920000;77924999
11086501;11086504
2900000;2949999
5000000;5099999
58375000;58377999
99495000;99499999
68639000;68639999
18160000;18169999
62480000;62499999
62910000;62919999
63740000;63749999
79710000;79710999
88930000;88934999
13700000;13709999
46600000;46619999
84615000;84619999
35497000;35499999
36525000;36529999
48500000;48500999
36328000;36329999
41310161;41310259
37485000;37487999
35120000;35122999
11330280;11330280
87395000;87395000
64155000;64159999
64855000;64857999
11462520;11462540
64315000;64319999
89150000;89154999
45600001;45614999
8286000;8299999
39205000;39209999
11300000;11310180
89126000;89127999
88900001;88913999
29280000;29284999
63670000;63679999
87955000;87959999
59280000;59289999
45500000;45519999
85200000;85224999
88710000;88714999
57980000;57989999
69960001;69969999
58370000;58373999
63380000;63399999
87555000;87559999
17140000;17149999
62815000;62819999
89121000;89123999
46438000;46439999
44580000;44589999
86730000;86749999
35200000;35219999
95940000;95944999
85835000;85839999
96910000;96919999
98595000;98599999
97340000;97384999
15360000;15366999
14610000;14619999
15800000;15819999
49870000;49879999
64245000;64249999
75265000;75339999
79961000;79999999
45420000;45429999
95715000;95716999
36956000;36958999
68773000;68773999
35444000;35446999
89080001;89089999
39880000;39884999
92850000;92899999
15250000;15259999
35113000;35113999
13260000;13269999
68860000;68869999
39712000;39714999
85585000;85597999
39875000;39877999
64501000;64509999
15315000;15319999
57740000;57749999
98690000;98699999
39678000;39679999
76978000;76978999
86750000;86754999
85423000;85424999
38880000;38899999
89560001;89569999
76960000;76968999
17810000;17829999
69047005;69099999
29980000;29999999
45465000;45469999
39837000;39839999
57580000;57599999
36788000;36789999
35466001;35469999
62595000;62597999
39600000;39609999
64100000;64100999
44450000;44459999
68973000;68975999
88000000;88099999
59855000;59855999
77605000;77609999
38749000;38749999
64618000;64619999
99860000;99869999
64968000;64969999
39529000;39529999
59380001;59569999
58575000;58579999
58993000;58993999
55405000;55408999
58855000;58856999
65535000;65539999
65968000;65969999
65700000;65703999
65468000;65469999
65668000;65669999
65165000;65169999
65310000;65314999
29805000;29816999
77693000;77694999
16480000;16499999
46825000;46829999
95280000;95289999
68365000;68369999
63160000;63164999
59586000;59587999
46850000;46859999
68527000;68529999
58887000;58889999
95538000;95539999
77328000;77329999
68690000;68694999
85877000;85879999
63400000;63429999
58520000;58529999
58128000;58134999
58640000;58640000
58920000;58921999
58945000;58949999
65708000;65708999
65820000;65829999
65418000;65419999
65707000;65707999
65723000;65724999
33620000;33799999
1000000;1199999
28180000;28189969
85162000;85167999
97970000;97979999
14815000;14819999
68549001;68554999
46640000;46649999
11355131;11355149
3600000;3650999
15850000;15854999
68625000;68631999
36360000;36369999
89000000;89106999
95758000;95759999
63155000;63159999
47450000;47499999
56250000;56259999
77750000;77752999
77490000;77492999
68870000;68879999
63320000;63339999
97640000;97644999
99330000;99339999
5577000;5582999
78255000;78255999
64326000;64329999
5186000;5186999
79920000;79920999
89170000;89171999
45540000;45544999
11442131;11442144
8192000;8199696
38525000;38529999
83320000;83349999
11443561;11443579
85570000;85574999
57460000;57469999
11450461;11450479
44650000;44654999
39885000;39889999
58354000;58355999
64240000;64242999
64345000;64349999
97185000;97189999
65515000;65519999
68061000;68099999
40810646;41300009
15130000;15134999
35590000;35594999
89176000;89177999
95930000;95932999
69850000;69859999
57130000;57130999
76870001;76879399
98865000;98869999
89180000;89181999
38170000;38174999
76940000;76940999
58310000;58314999
95325000;95329999
96780001;96799999
45640000;45644999
37508000;37509999
97410000;97417999
89250001;89269999
11089010;11089020
77300000;77302999
11086080;11086150
55375000;55379999
86975000;86989999
86280000;86289999
87355000;87359999
63530000;63539999
79780000;79789999
19380000;19399999
44190000;44199999
48371000;48389999
44713000;44714999
57120000;57129999
61760000;61799999
45355000;45359999
48480000;48484999
11444510;11444580
44840000;44849999
11086490;11086500
14160000;14179999
36980000;36984999
36960000;36962999
77750000;77752999
64770000;64772999
68388000;68389999
36976000;36978999
89194000;89195999
95568000;95571999
68523000;68523999
55590000;55599999
95880000;95884999
18830000;18839999
11442560;11442590
62350000;62359999
46350000;46359999
99830000;99834999
11432361;11432379
88360000;88369999
58385000;58386999
88200000;88209999
87670000;87679999
37260000;37261999
45836000;45839999
89880000;89881999
28401000;28429999
35666000;35666999
22500000;22599999
48600001;48619999
36815000;36816999
65148000;65149999
84470000;84499999
32433011;32449999
58950000;58954999
79480000;79499999
68130000;68137999
77673000;77674999
64415000;64419999
58922000;58924999
58465000;58469999
59650001;59654999
58588000;58589999
59790000;59794999
58225000;58225000
59280000;59280999
58870000;58879999
58460000;58462999
58228000;58229999
65927000;65927999
65233000;65234999
44718000;44719999
62700000;62719999
22754000;22769999
21300000;21310999
11390616;11390629
13600000;13609999
79415000;79415970
95595000;95598999
14250000;14259999
48600000;48619999
57600000;57610999
85168000;85169999
76926000;76927999
16670000;16679999
95918000;95919999
5585000;5599999
69350000;69354999
15715000;15717999
4400000;4475969
47630000;47639999
89188000;89189999
89107000;89107999
77450000;77452999
77260000;77299999
75455000;75459999
75825000;75830000
14775000;14779999
8060970;8099969
85898000;85899999
48790000;48790999
13082000;13082999
11570201;11570900
96395000;96399999
11446451;11446469
11454341;11454359
7800000;7899999
95345000;95349999
55409000;55409999
14260000;14269969
32600000;32699999
35694000;35694999
84570000;84599999
84000000;84129999
35984000;35985999
25950000;25995999
87680000;87689999
86270000;86279999
79940000;79940999
38540000;38549999
35119601;35119999
57570000;57579999
96570000;96589999
36460000;36461999
64845000;64849999
89300001;89309999
63480000;63489999
36270000;36271999
99870000;99877999
37670000;37679999
64975000;64979999
58382000;58384999
11460400;11460410
79290000;79290999
68635000;68635999
40720276;40720276
11460470;11460490
79410000;79479999
88914000;88914999
29848000;29849999
36774901;36779999
47650000;47654999
68585000;68589999
11330325;11330325
15773000;15774999
11310410;11325160
59965000;59969999
58818000;58818999
45855000;45859999
89905000;89905999
11461090;11461090
96878000;96879999
86700001;86716999
65455000;65459999
45870000;45879999
62840000;62849999
16500000;16569999
98528000;98529999
59680000;59684999
87485000;87489999
36630000;36639999
89778000;89779999
65690000;65692999
58394000;58394999
15763000;15764999
39648000;39649999
65978000;65979999
89825000;89827999
59218000;59218999
45810000;45819999
64400000;64400999
39893000;39894999
35421000;35429999
35986000;35992999
68774000;68774999
35198000;35198999
68570000;68574999
57860000;57860999
38960000;38969999
58995000;58995999
43840000;43849999
63780000;63799999
28545000;28549999
99250000;99254999
85145000;85147999
58755000;58757999
18360000;18379999
11990000;11999999
97500001;97537999
58395000;58395999
78700001;78746849
26600000;26600999
11335211;11335214
68200000;68209999
89834000;89834999
2100000;2167999
86250000;86269999
11086171;11086174
4336000;4337969
15170000;15174999
11432060;11432100
78319000;78319999
37589000;37589999
88990000;88999999
44300000;44300999
47160000;47199999
35660000;35664999
88140000;88149999
55600000;55619999
55000001;55099999
85875000;85876999
17360000;17369999
68707000;68708999
3221000;3250999
11542210;11542250
16350000;16359999
48800000;48829999
15630000;15634999
99825000;99829999
62700000;62719999
11436361;11436999
11460411;11460469
86230000;86239999
40392000;40392999
46650000;46669999
40399000;40470635
11495010;11495010
2321000;2329999
20251000;20259999
3883010;3899000
9911000;9952999
68220000;68229999
44360000;44360999
8473593;8473999
55500000;55509999
27650000;27657999
79280000;79280970
59950000;59954999
86613000;86614999
17630000;17649999
68639000;68639999
11365666;11365667
95630000;95649999
45265000;45269999
14980000;14989999
55730000;55739999
64460000;64464999
64710000;64719999
64453000;64454999
64224000;64224999
64773000;64774999
44910000;44914999
57750000;57759999
36817000;36818999
87280000;87289999
45215000;45219999
11435000;11435005
11955000;11959999
98415000;98429999
61900000;61939999
89188000;89189999
85840000;85844999
85830000;85832999
59690000;59694999
39670000;39677999
48967001;48969999
11460540;11460570
46110000;46129999
39185000;39187999
68525000;68526999
38510000;38519999
98118000;98119999
35520000;35528899
96148000;96149999
44470000;44479999
15770000;15772999
95530000;95534999
11472200;11495009
57540000;57544999
68890000;68899999
99730000;99734999
99435000;99439999
77395000;77399999
44421000;44449999
17870000;17879999
62450000;62459999
13996000;13999999
35624000;35624999
63170000;63179999
55550000;55554999
11365181;11365189
55370000;55374999
56460000;56469999
76975000;76975999
11542200;11542200
95863000;95864999
16570000;16599999
29957000;29959999
39711000;39711999
68775000;68779999
18990000;18999999
98290000;98299999
39695000;39699999
35585000;35587999
13830000;13834999
37922000;37924999
30000000;31999999
56163000;56169999
87000000;87109999
3900000;3904969
57935000;57935999
11570101;11570149
75900001;75914999
11088451;11088499
11085595;11085595
46460000;46469999
36580000;36584999
20221000;20229999
11462430;11462500
11437000;11440120
11461290;11461305
98915000;98917999
75395000;75397999
77555000;77557999
99523000;99524999
11088182;11088189
14910000;14919999
62875000;62879999
21740000;21799999
95925000;95929999
12450000;12459999
6950000;6999999
39810000;39813999
5666000;5684999
52400000;52499999
8300000;8399999
62000001;62099999
35123000;35124999
57475000;57475999
65922000;65922999
18185000;18189999
29510000;29599999
58287000;58288999
59188000;59189999
46430000;46437999
64335000;64339999
64625000;64629999
44150000;44150999
77350000;77352999
38735000;38739999
85270000;85274999
87970000;87979999
85950000;85954999
11390630;11390660
86125000;86129999
68445000;68449999
78237000;78237999
13625000;13629999
49260000;49269999
11089000;11089001
37440000;37442999
11086000;11086001
57760000;57760999
11461200;11461200
89680000;89682999
69450000;69459999
99645000;99649999
89819000;89819999
63150000;63154999
18670000;18674999
95575000;95576999
46930000;46959999
21800000;21899999
57440000;57441999
98320000;98322999
45650001;45674999
37250000;37252999
89837000;89837999
11330290;11330290
13995000;13995999
99200000;99214999
58278000;58279999
59550000;59554999
14415001;14419999
58387000;58387999
89275000;89277999
39940000;39944999
65540000;65544999
86890000;86894999
58463000;58464999
64898000;64899999
19840000;19859969
63400000;63429999
35170000;35176999
18220000;18224999
19860000;19864999
85000000;85139999
35565000;35566999
86280000;86289999
18590000;18599999
68465000;68469999
36725000;36729999
47940000;47949999
58775000;58777999
59164000;59167999
35352000;35357999
99255000;99259999
35622000;35623999
68780000;68784999
84635000;84639999
65284000;65287999
78175000;78179999
58935000;58939999
58930000;58932999
59575000;59575999
56170000;56179999
58465000;58469999
89200001;89239999
77730000;77732999
6900000;6949999
21311000;21311999
7075100;7075969
26400000;26499999
27580000;27580999
83280000;83299999
79745000;79745999
85430000;85439999
89115000;89119999
28970000;28979999
59995000;59999999
76999000;76999999
2188110;2190119
11443181;11443209
88370001;88379999
40713586;40713586
11542056;11542059
45155000;45156999
84550000;84559999
63470000;63474999
99965000;99969999
88800001;88819999
89883000;89884999
29820000;29829999
18300000;18309999
39489000;39489999
86925000;86929999
88150000;88159999
77553000;77554999
62910000;62919999
28800000;28819999
62970000;62979999
77570000;77574999
77593000;77599999
99525000;99527999
57340000;57349999
36400000;36408999
59675000;59677999
68850000;68859999
92480000;92499999
86945000;86949999
95755000;95757999
13315000;13319999
48730000;48730999
19960000;19969999
97760000;97769999
62550000;62559999
83800000;83819999
11850000;11899999
83480000;83489999
6600000;6649999
5700000;5755999
53700000;53899999
45150000;45154999
42601000;42699999
68270000;68279999
76863000;76863999
64230000;64232999
64695000;64699999
64258000;64259999
37405000;37406999
32470000;32499999
40391165;40391199
65715000;65715999
79760000;79760999
45550000;45559999
39740000;39744999
63270000;63274999
95955000;95959999
57760000;57769999
58860000;58864999
58328000;58329999
69047005;69047005
83000000;83189999
95580000;95584999
11088190;11088340
62250000;62254999
57120000;57120999
62480000;62499999
96790000;96799999
14700000;14711640
59340000;59342999
89250001;89269999
95690000;95694999
99735000;99739999
95718000;95719999
59570000;59574999
55280000;55289999
55930000;55939999
89176000;89177999
59245000;59246999
93890000;93899999
11461010;11461030
88407000;88409999
77893000;77894999
11461730;11461730
37730000;37739999
83255000;83259999
99290000;99299999
79140000;79140999
29350000;29359999
59980000;59986999
58884000;58886999
49220000;49229999
62800000;62809999
36370000;36389999
35875000;35877999
39770000;39774999
46270000;46279999
29795000;29799999
12940000;12954999
37566000;37566999
44520000;44529999
45610000;45614999
77365000;77367999
92850000;92869999
57730000;57739999
64590000;64594999
9961000;9980999
13760000;13769999
35555000;35556999
68675000;68679999
85825000;85825999
6462000;6462525
27900000;27979999
3827000;3828969
2350000;2352999
4217970;4299999
11365131;11365149
20230000;20239999
88720000;88729999
3000000;3099999
86635000;86639999
15868000;15869999
42850000;43699999
69890000;69894999
55655000;55659999
85884000;85884999
44630000;44634999
36610000;36619999
65140000;65142999
1400000;1499999
28735000;28735972
85833000;85834999
77646000;77649999
75925000;75929999
77850000;77854999
77725000;77729999
77777000;77779999
77704000;77707999
75200000;75239999
77860000;77869999
45300000;45304999
59990000;59994999
89136000;89137999
15405000;15407999
42850000;43699999
95900001;95914999
95365000;95369999
3259000;3338000
88330001;88339999
2220000;2239999
27500000;27549999
20250000;20250999
63870000;63899999
62000000;62114999
56540000;56549999
42840001;42840175
99760000;99769999
43900000;43999999
57420000;57420999
25940000;25949999
11461751;11462044
42500001;42500900
76919000;76919999
85350000;85389999
88640000;88649999
29260000;29262999
46440000;46444999
5363101;5363101
63475000;63479999
85270000;85274999
76880000;76886999
85408000;85409999
88765000;88769999
11080000;11085159
39917000;39919999
78550000;78559999
86380000;86384999
8111000;8111999
99820000;99824999
86670000;86679999
36844000;36846999
37280000;37299999
76996000;76996999
37210000;37211999
11460571;11460900
64333000;64334999
37148000;37149999
86180001;86199999
58324000;58325999
11365100;11365100
49290000;49299999
39625000;39627999
64780000;64781999
88960000;88964999
15930000;15939999
39703000;39703999
95835000;95839999
56900001;56929999
37474000;37475999
95575000;95576999
59335000;59337999
68473000;68474999
77993000;77994999
85795000;85799999
48455000;48459999
44970000;44989999
65750000;65752999
99345000;99349999
68748000;68748999
57470000;57470999
79700000;79709999
75830001;75839999
85710000;85726999
88920000;88924999
37549000;37562999
39655000;39659999
37796000;37796999
59665000;59667999
44755000;44769999
38380000;38389999
99560000;99579999
63600000;63604999
36455000;36459999
11542251;11543999
23500000;23599999
13770000;13779999
8050000;8051969
3579000;3581969
9833000;9833999
3564000;3578999
11085545;11085545
14970000;14979999
68770000;68770999
85955000;85959999
95630000;95649999
15210000;15214999
95355000;95359999
88770000;88779999
89136000;89137999
95975000;95979999
77893000;77894999
77558000;77559999
77958000;77959999
76555000;76559999
62320000;62329999
17120000;17139969
87345000;87354999
11460321;11460369
83820000;83839999
62960000;62964999
62764000;62765999
88100001;88123999
12200000;12248999
11390611;11390614
42510256;42599999
85275000;85279999
8041701;8049969
95600000;95624999
53500001;53599999
11088041;11088069
11462131;11462199
36145000;36145999
38654000;38657999
8000000;8099999
97570001;97589999
87170000;87174999
64265000;64269999
64285000;64287999
64764000;64764999
64365000;64369999
54000000;54499999
27640000;27649999
83600001;83640999
45570000;45579999
85345000;85349999
59504000;59506999
99000001;99139999
89998000;89999999
98270000;98279999
15885000;15889999
45930000;45939999
86470000;86479999
64261000;64264999
96908000;96909999
56830000;56839999
39373000;39377999
49950000;49959999
68920000;68923999
77840000;77844999
86865000;86869999
17290000;17299999
96770000;96789999
64160000;64164999
11443001;11443039
76932000;76932999
37143000;37143999
88950000;88954999
77360000;77364999
99955000;99959999
2161181;2165999
55840000;55844999
86455000;86459999
39575000;39579999
68925000;68939999
64835000;64837999
58483000;58484999
85560000;85564999
35499000;35499999
29190000;29199999
95236000;95239999
13991000;13994999
99952000;99954999
94900000;94999999
58908000;58909999
39500000;39504999
39873000;39873999
89545000;89549999
46220000;46249999
76991000;76992999
36810000;36814999
99700000;99717999
89280001;89293999
39508000;39509999
59594000;59595999
64960000;64962999
48350000;48359999
39340000;39349999
64391000;64394999
17480000;17489999
99610000;99614999
65705000;65705999
62255000;62259999
39170000;39179999
39317000;39317999
11330000;11330010
63185000;63189999
59200000;59200000
58254000;58254999
58188000;58194999
69880000;69889999
35296000;35297999
15757000;15759999
95783000;95784999
96900000;96907999
62380000;62389999
63290000;63299999
59200001;59214999
58715000;58719999
58320000;58321999
58800000;58800000
58180000;58183999
56565000;56579999
59215001;59279999
56190000;56199999
65716000;65717999
65315000;65319999
65294000;65294999
65363000;65364999
65280000;65282999
29890000;29899999
35480000;35484999
2443000;2443999
9500000;9599999
89121000;89123999
35460000;35466000
69960000;69960000
28140000;28140974
49517000;49519999
16370000;16399999
64620000;64624999
88490000;88494999
15190000;15194999
88370001;88379999
88300000;88319999
19820000;19829969
44560000;44564999
57910000;57910999
29369000;29369999
77985000;77989999
77900000;77902999
75665000;75680000
77400000;77449999
75440000;75449999
97220000;97229999
55620000;55629999
17940000;17949999
98855000;98855000
57840000;57840999
15745000;15747999
13530000;13536999
98350000;98359999
13465000;13479999
9823000;9837999
57430000;57430999
38950000;38959999
35400000;35400999
76994000;76994999
63900000;63949999
64180000;64189999
64175000;64177999
64283000;64284999
64580000;64584999
37223000;37224999
95895000;95899999
29295000;29295999
14550000;14569999
88460000;88469999
58326000;58327999
97418000;97419999
86660000;86669999
39816000;39816999
69300001;69339999
48780000;48789999
38770000;38778999
56260000;56279999
65938000;65938999
12980000;12989999
35360000;35363999
36265000;36269999
45955000;45959999
37787000;37789999
86630000;86634999
98975000;98979999
47500000;47519999
95768000;95769999
36690000;36699999
58753000;58754999
44850000;44850999
59592000;59593999
41300010;41300010
95000001;95149999
87890000;87899999
37400000;37404999
89590000;89594999
35150000;35169999
36592000;36593999
36520000;36524999
11446440;11446450
36345000;36349999
62665000;62669999
97950000;97959999
45690000;45694999
18190000;18194999
99215000;99219999
58235000;58237999
99265000;99269999
35545000;35546999
58480000;58482999
40470636;40470636
62400000;62409999
95775000;95777999
38710000;38719999
85240000;85249999
59374000;59374999
38810000;38819999
19590000;19599999
96800000;96874999
99320000;99329999
47900000;47939999
96760000;96764999
88570000;88579999
63230000;63239999
36170000;36179999
37330000;37339999
12170000;12179999
64753000;64754999
49750000;49759999
35760000;35762999
62320000;62339999
15410000;15416999
38720000;38729999
39784000;39784999
35640000;35649999
62450000;62459999
56930000;56949999
58497000;58499999
64200000;64219999
64895000;64897999
11335215;11335215
17550000;17559999
39160000;39164999
18500000;18519999
76935000;76935999
58125000;58127999
56700000;56719999
77850000;77854999
85700000;85707999
85740000;85744999
39642000;39643999
17420000;17429969
86410000;86419999
65145000;65147999
58253000;58253999
37350000;37359999
29460000;29469999
59198000;59199999
77860000;77869999
58970000;58977999
38210000;38219999
79800000;79879999
55760000;55764999
55160000;55169999
58690000;58694999
59380000;59380000
58748000;58749999
56950000;56979999
11680000;11699999
88380000;88380000
39795000;39799999
55765000;55769999
89124000;89125999
16400000;16429999
17590000;17599999
37860000;37879999
33240000;33349999
89610001;89612999
36579970;36579999
68530000;68532999
14150000;14159969
36262000;36263999
77885000;77887999
62370000;62374999
95833000;95834999
65615000;65629999
59575000;59577999
44831000;44839999
29850000;29879999
55290000;55304999
69520000;69529999
63200000;63209999
68660000;68664999
64745000;64747999
64231000;64232999
58815000;58816999
58155000;58157999
56230000;56249999
58675000;58679999
56140000;56149999
65393000;65394999
65210000;65212999
65765000;65767999
65450000;65454999
65148000;65149999
65712000;65713999
65160000;65164999
62410000;62419999
56500000;56519999
65690000;65692999
65248000;65249999
65150000;65152999
65925000;65926999
58220000;58224999
58823000;58823999
68430000;68439999
55305000;55309999
58548000;58549999
58735000;58736999
58268000;58269999
58342000;58344999
55690000;55694999
65620000;65624999
65683000;65684999
44915000;44919999
39248000;39249999
83700001;83724999
64361000;64364999
95320000;95324999
99470000;99489999
76936000;76936999
69928001;69929999
68198000;68199999
68585000;68589999
58955000;58959999
58140000;58144999
58835000;58839999
55525000;55529999
55470000;55479999
55240000;55249999
65800000;65804999
65360000;65362999
65929000;65929999
65540000;65544999
65380000;65384999
65790000;65794999
65650000;65659999
11000000;11013899
25900000;25939999
85930000;85932999
11432101;11432119
45983001;45984999
14920000;14929999
83820001;83835999
11335216;11339999
21500000;21549999
39817000;39817999
49300000;49319999
63000000;63099999
76956000;76956999
95718000;95719999
11441001;11441069
22600000;22699999
62960000;62964999
89340000;89369999
59695000;59699999
77785000;77789999
75410000;75429999
77630000;77634999
75180000;75194999
69950000;69950000
4339000;4339969
88940000;88949999
46200000;46204999
85450000;85459999
88715000;88716999
11088002;11088004
79785000;79785999
18285000;18299999
28495000;28495999
41311237;41311237
62860000;62869999
29259000;29259999
40388000;40389999
95345000;95349999
13590000;13599999
57300001;57317999
49970000;49979999
95180000;95184999
39245000;39247999
64970000;64974999
35495000;35497000
37880000;37889999
11446391;11446409
35732000;35735999
79230000;79230999
35736000;35737999
3000000;3185999
39335000;39335999
97420000;97449999
88800000;88819999
89270000;89274999
48005010;48099999
72870000;72879999
16680000;16699999
85000001;85139999
69620000;69629999
87780000;87789999
22400000;22499999
11460513;11460539
42800000;42802519
88845000;88849999
88828000;88829999
64995000;64999999
64885000;64889999
64310000;64314999
64140000;64144999
64468000;64469999
36945000;36946999
11446410;11446410
96470000;96486999
63960000;63969999
68473000;68474999
63970000;63999999
6500000;6549999
97418000;97419999
99155000;99159999
29842000;29842999
18330000;18359999
55140000;55140000
89190000;89193999
85850001;85871999
35148000;35149999
16200000;16209999
39550000;39552999
47690000;47699999
96360000;96394999
38000000;38099999
65415000;65417999
58195000;58199999
64993000;64994999
11463250;11463280
99500000;99522999
58396000;58396999
57545000;57549999
88900000;88913999
69200000;69229999
89128000;89129999
64570000;64572999
77990000;77992999
88125000;88129999
97700000;97752999
98970000;98974999
57350000;57359999
75800001;75809999
49990000;49994999
49560000;49564999
58832000;58834999
97590000;97609999
17450000;17459999
99240000;99249999
86300000;86309999
78390000;78397999
25600000;25699999
1000000;1099999
8490646;8499999
58158000;58159999
89145000;89147999
29000000;29099999
50000001;50599999
95305000;95307999
89080001;89099999
96880000;96887999
64296000;64299999
68710000;68710999
88450000;88459999
11717286;11717289
49120000;49129999
93940000;93944999
45255000;45259999
77315000;77317999
77913000;77914999
77308000;77309999
75400000;75409999
55950000;55999999
11086010;11086070
88830000;88839999
15970000;15979999
63490000;63499999
2142000;2161019
11085541;11085544
11719000;11724999
26900000;26949999
15783000;15784999
57330000;57330999
45710000;45719999
6507000;6510999
14000000;14114999
85730000;85739999
88548000;88549999
57950000;57954999
88780000;88789999
62595000;62597999
77650000;77650999
11443475;11443475
97410000;97417999
68680000;68680999
96300000;96309999
12350000;12379999
48110000;48110999
97180000;97184999
95340000;95344999
64650000;64654999
64720000;64724999
64783000;64784999
64763000;64763999
64100000;64104999
44340000;44340999
45290000;45299999
56870000;56894999
29900000;29918999
79556000;79559999
11365335;11365335
57280000;57280999
95650000;95659999
95690000;95694999
14745000;14749999
88440000;88442999
78890000;78895999
99965000;99969999
55130000;55139999
39215000;39218999
95236000;95239999
11542060;11542080
38350000;38359999
39338000;39339999
88400000;88406999
39290000;39294999
44575000;44579999
88750000;88759999
29365000;29368999
86220000;86224999
87215000;87219999
19140000;19159999
11330295;11330295
11461480;11461650
11542085;11542085
96745000;96749999
64923000;64924999
62420000;62429999
95933000;95934999
77743000;77744999
58690000;58694999
35695000;35699999
88350001;88359999
58748000;58749999
36230000;36234999
16900000;16919999
13970000;13989999
93600000;93699999
56395000;56399999
89530000;89532999
95400000;95419999
37572000;37573999
86845000;86847999
85345000;85349999
83535000;83539999
37568000;37569999
89490000;89499999
97385000;97389999
11085796;11085799
86800000;86819999
64595000;64599999
37115000;37119999
59162000;59163999
40397000;40398999
89740000;89744999
58305000;58309999
35230000;35239999
77800000;77839999
8474000;8474232
24700000;24799999
84250000;84259999
12615000;12619999
3220200;3220969
28250000;28299999
36708000;36709999
45305000;45309999
44260000;44269999
3590140;3590210
11442021;11442059
3827000;3828969
27460000;27460999
68533000;68533999
12700000;12759999
28165000;28165971
68734000;68734999
35220000;35224999
56200000;56209999
37590000;37591999
11090000;11090030
11365665;11365665
11440260;11440290
89108000;89109999
36165000;36169999
95800000;95819999
11441160;11441170
96755000;96759999
77783000;77784999
77695000;77699999
57435000;57435999
17560000;17569999
25780000;25780999
8000000;8020969
22200000;22250999
28900000;28924999
7144000;7399969
99315000;99319999
12120000;12129999
11531000;11532999
57520000;57520999
43850000;43850999
18620000;18639999
39467000;39469999
69640000;69640001
69740000;69749999
59600001;59649999
57550000;57550999
37517000;37519999
67200001;67999999
88790000;88799999
14795000;14799999
65900000;65919049
97650000;97669999
39730000;39734999
4475970;4477999
84150000;84159999
64753000;64754999
64578000;64579999
64905000;64909999
64233000;64234999
3400000;3470999
37221000;37222999
49170000;49179999
64266000;64269999
95760000;95764999
37514000;37515999
64540000;64544999
76953000;76953999
29760000;29769999
18265000;18269999
15495000;15499999
57770000;57779999
97980000;97999999
35815000;35819999
35245501;35245999
58625000;58639999
97935000;97939999
11440191;11440204
99925000;99929999
11441070;11441145
95948000;95949999
88190000;88199999
99878000;99879999
64389000;64389999
29954000;29956999
58710000;58712999
65360000;65362999
69940001;69944999
65888000;65899999
64238000;64239999
38560000;38569999
98860000;98864999
85478000;85484999
13320000;13329999
16980000;16999999
65143000;65144999
88600000;88624999
36146000;36147999
86825000;86827999
35900000;35904999
65213000;65214999
98675000;98679999
45460000;45464999
49350000;49359999
48140000;48149999
36225000;36226999
44655000;44659999
37360000;37369999
96590000;96599999
62380000;62389999
44635000;44639999
59528000;59529999
78770000;78889999
97250000;97279999
36832000;36833999
11533000;11540000
6705000;6718999
18125000;18129999
4323000;4329969
11462586;11462594
3582000;3799969
24300000;24399999
9791000;9792999
89294000;89294999
97753000;97754999
45280000;45284999
26100000;26199999
36820000;36827999
85980000;85987999
72944000;72999999
63300000;63309999
87365000;87369999
57445000;57445999
14500000;14529999
41310260;41310260
15575000;15579999
62460000;62469999
36830000;36830000
95270000;95274999
77480000;77482999
77478000;77479999
77745000;77749999
